RandomSearch,HillClimbing,Genetic,PBIL
0.7972199509403107,0.8464840556009812,0.857318070318888,0.8642681929681112
0.8630417007358954,0.8685609157808667,0.8755110384300899,0.8779640228945217
0.8477105478331971,0.8605887162714636,0.8614063777596075,0.8403515944399019
0.8258381030253475,0.8765331152902698,0.8699918233851186,0.8793949304987735
0.8712183156173344,0.8223630417007359,0.8593622240392478,0.8708094848732625
0.8579313164349959,0.8673344235486509,0.8706050695012265,0.8593622240392478
0.8726492232215862,0.8851185609157809,0.8597710547833197,0.821340964840556
0.8479149632052331,0.8736713000817662,0.8589533932951758,0.8755110384300899
0.8522076860179886,0.8773507767784138,0.8708094848732625,0.883892068683565
0.8769419460343418,0.8724448078495503,0.857318070318888,0.8779640228945217
0.8456663941128373,0.8693785772690106,0.866516762060507,0.8565004088307441
0.8695829926410467,0.8385118560915781,0.8720359771054783,0.8761242845461978
0.8503679476696647,0.839125102207686,0.8714227309893704,0.8468928863450531
0.8693785772690106,0.8701962387571546,0.8513900245298447,0.8789860997547015
0.8636549468520033,0.8714227309893704,0.8648814390842191,0.8624284546197875
0.8542518397383483,0.8614063777596075,0.8793949304987735,0.8254292722812756
0.8603843008994276,0.8589533932951758,0.8687653311529027,0.8489370400654129
0.8452575633687653,0.8450531479967294,0.8714227309893704,0.8708094848732625
0.8775551921504497,0.8601798855273917,0.8804170073589533,0.874693376941946
0.875102207686018,0.8683565004088307,0.874897792313982,0.8385118560915781
0.8632461161079313,0.8622240392477515,0.8683565004088307,0.8581357318070318
0.8340147179067866,0.8675388389206868,0.8542518397383483,0.8630417007358954
0.874897792313982,0.8591578086672118,0.8577269010629599,0.8791905151267375
0.8575224856909239,0.8470973017170891,0.8687653311529027,0.8683565004088307
0.8693785772690106,0.8675388389206868,0.8599754701553557,0.8530253475061325
0.8638593622240393,0.8624284546197875,0.8605887162714636,0.8865494685200327
0.8107113654946853,0.8583401471790678,0.8630417007358954,0.8562959934587081
0.8415780866721178,0.8438266557645135,0.8585445625511039,0.8783728536385936
0.8597710547833197,0.8575224856909239,0.8771463614063778,0.8612019623875715
0.8710139002452985,0.866721177432543,0.8697874080130826,0.8552739165985282
0.8802125919869174,0.8184791496320524,0.8415780866721178,0.8113246116107932
0.8113246116107932,0.8599754701553557,0.8589533932951758,0.8855273916598528
0.8773507767784138,0.8479149632052331,0.875102207686018,0.875306623058054
0.8493458708094849,0.8704006541291905,0.820932134096484,0.8405560098119379
0.794153720359771,0.8603843008994276,0.8677432542927228,0.85670482420278
0.8677432542927228,0.8814390842191333,0.8677432542927228,0.8289043336058871
0.8890024529844645,0.8446443172526574,0.8814390842191333,0.838716271463614
0.8356500408830744,0.8669255928045789,0.884300899427637,0.8669255928045789
0.8368765331152903,0.8428045789043336,0.8759198691741619,0.8689697465249386
0.8695829926410467,0.8609975470155355,0.865699100572363,0.8706050695012265
0.7426410466067048,0.8358544562551103,0.8456663941128373,0.875102207686018
0.8728536385936222,0.8609975470155355,0.8804170073589533,0.8800081766148814
0.8593622240392478,0.820932134096484,0.8689697465249386,0.8781684382665577
0.8830744071954211,0.8712183156173344,0.8761242845461978,0.8679476696647588
0.8650858544562551,0.83892068683565,0.8757154538021259,0.8632461161079313
0.8894112837285364,0.8695829926410467,0.8460752248569092,0.8851185609157809
0.8522076860179886,0.8583401471790678,0.8765331152902698,0.8632461161079313
0.8765331152902698,0.8718315617334423,0.8687653311529027,0.8816434995911693
0.8395339329517579,0.8468928863450531,0.8671300081766149,0.856909239574816
0.8704006541291905,0.8740801308258381,0.8742845461978741,0.8589533932951758
0.8513900245298447,0.8924775143090761,0.8787816843826656,0.8585445625511039
0.8671300081766149,0.8546606704824202,0.8532297628781684,0.8712183156173344
